run_id,scenario,method,target_id,attempt,candidate_id,angle_deg,radius_m,x,y,nav_precheck_safe,uav_safe,planner_feasible,path_length_m,planning_time_s,rejected_reason,selected
P2_S3_B3_seed1007,S3,B3,"plant@(2.000,3.000)",1,r1.00_a330,330,1.0,2.8660254037844384,2.4999999999999996,True,True,True,3.8177101866375125,0.25201308500254527,,0
P2_S3_B3_seed1007,S3,B3,"plant@(2.000,3.000)",1,r1.20_a330,330,1.2,3.039230484541326,2.3999999999999995,True,True,True,3.862814351084195,0.2565610019955784,,0
P2_S3_B3_seed1007,S3,B3,"plant@(2.000,3.000)",1,r0.80_a000,0,0.8,2.8,3.0,True,True,True,4.198710423429075,0.2689262079948094,,0
P2_S3_B3_seed1007,S3,B3,"plant@(2.000,3.000)",1,r1.00_a120,120,1.0,1.5000000000000002,3.866025403784439,True,True,True,4.349087003878647,0.2836160440056119,,0
P2_S3_B3_seed1007,S3,B3,"plant@(2.000,3.000)",1,r1.00_a000,0,1.0,3.0,3.0,True,True,True,4.262439227569819,0.28356429998530075,,0
P2_S3_B3_seed1007,S3,B3,"plant@(2.000,3.000)",1,r1.20_a120,120,1.2,1.4000000000000004,4.039230484541326,True,True,True,4.307100999716338,0.2832566819852218,,0
P2_S3_B3_seed1007,S3,B3,"plant@(2.000,3.000)",1,r0.80_a030,30,0.8,2.692820323027551,3.4,True,True,True,4.6843439254528665,0.3029940920241643,,0
P2_S3_B3_seed1007,S3,B3,"plant@(2.000,3.000)",1,r1.20_a000,0,1.2,3.2,3.0,True,True,True,4.391661197065614,0.2909736220026389,,0
P2_S3_B3_seed1007,S3,B3,"plant@(2.000,3.000)",1,r1.00_a090,90,1.0,2.0,4.0,True,True,True,4.93275588851247,0.3312081420153845,,0
P2_S3_B3_seed1007,S3,B3,"plant@(2.000,3.000)",1,r1.00_a030,30,1.0,2.866025403784439,3.5,True,True,True,4.733839035284139,0.3262761700025294,,0
P2_S3_B3_seed1007,S3,B3,"plant@(2.000,3.000)",1,r1.00_a060,60,1.0,2.5,3.8660254037844384,True,True,True,5.290531886297779,0.3692767729808111,,0
P2_S3_B3_seed1007,S3,B3,"plant@(2.000,3.000)",1,r1.20_a090,90,1.2,2.0,4.2,True,True,True,4.937109901060667,0.33465947600780055,,0
P2_S3_B3_seed1007,S3,B3,"plant@(2.000,3.000)",1,r1.20_a030,30,1.2,3.0392304845413265,3.5999999999999996,True,True,True,4.865006267629385,0.3239940390049014,,0
P2_S3_B3_seed1007,S3,B3,"plant@(-6.000,4.500)",1,r1.20_a330,330,1.2,-4.960769515458674,3.8999999999999995,True,True,True,7.7786912897878375,0.2804818580043502,,0
P2_S3_B3_seed1007,S3,B3,"plant@(-6.000,4.500)",1,r1.20_a000,0,1.2,-4.8,4.5,True,True,True,7.499035933053501,0.27757468601339497,,1
P2_S3_B3_seed1007,S3,B3,"plant@(-6.000,4.500)",1,r1.00_a330,330,1.0,-5.133974596215562,3.9999999999999996,True,True,True,7.967371928005717,0.26402389697614126,,0
P2_S3_B3_seed1007,S3,B3,"plant@(-6.000,4.500)",1,r1.00_a000,0,1.0,-5.0,4.5,True,True,True,7.741200009825955,0.2783712149830535,,0
P2_S3_B3_seed1007,S3,B3,"plant@(-6.000,4.500)",1,r1.20_a300,300,1.2,-5.4,3.460769515458674,True,True,False,,0.2624117500090506,path_infeasible_under_safety_checks,0
P2_S3_B3_seed1007,S3,B3,"plant@(-6.000,4.500)",1,r0.80_a330,330,0.8,-5.307179676972449,4.1,True,True,True,8.02283584172472,0.2852352960035205,,0
P2_S3_B3_seed1007,S3,B3,"plant@(-6.000,4.500)",1,r0.80_a000,0,0.8,-5.2,4.5,True,True,True,7.861927088163996,0.28382140799658373,,0
P2_S3_B3_seed1007,S3,B3,"plant@(-6.000,4.500)",1,r1.20_a030,30,1.2,-4.960769515458674,5.1,True,True,True,7.759571422100919,0.2692663049965631,,0
P2_S3_B3_seed1007,S3,B3,"plant@(-6.000,4.500)",1,r1.00_a030,30,1.0,-5.133974596215562,5.0,True,True,True,8.139981453404344,0.2673068270087242,,0
P2_S3_B3_seed1007,S3,B3,"plant@(-6.000,4.500)",1,r0.80_a030,30,0.8,-5.307179676972449,4.9,True,True,True,8.01229575904147,0.2769754769979045,,0
P2_S3_B3_seed1007,S3,B3,"plant@(-6.000,4.500)",1,r1.20_a060,60,1.2,-5.4,5.539230484541326,True,True,True,8.319400296132509,0.3785940089728683,,0
P2_S3_B3_seed1007,S3,B3,"plant@(-6.000,4.500)",1,r1.20_a240,240,1.2,-6.6000000000000005,3.460769515458674,True,True,False,,0.18648591899545863,path_infeasible_under_safety_checks,0
P2_S3_B3_seed1007,S3,B3,"plant@(-6.000,4.500)",1,r0.80_a210,210,0.8,-6.692820323027551,4.1,True,True,True,11.552453930606083,0.276177435007412,,0
P2_S3_B3_seed1007,S3,B3,"plant@(-6.000,4.500)",1,r1.00_a210,210,1.0,-6.866025403784438,4.0,True,True,False,,0.169856060994789,path_infeasible_under_safety_checks,0
P2_S3_B3_seed1007,S3,B3,"plant@(-6.000,4.500)",1,r0.80_a180,180,0.8,-6.8,4.5,True,True,True,11.102618502045415,0.26551717601250857,,0
P2_S3_B3_seed1007,S3,B3,"plant@(-6.000,4.500)",1,r1.00_a120,120,1.0,-6.5,5.366025403784438,True,True,False,,0.2507098829955794,path_infeasible_under_safety_checks,0
P2_S3_B3_seed1007,S3,B3,"plant@(-6.000,4.500)",1,r0.80_a150,150,0.8,-6.692820323027551,4.9,True,True,True,10.890294239830432,0.2581321769976057,,0
P2_S3_B3_seed1007,S3,B3,"plant@(-6.000,4.500)",1,r1.20_a210,210,1.2,-7.039230484541326,3.9,True,True,False,,0.17465499899117276,path_infeasible_under_safety_checks,0
P2_S3_B3_seed1007,S3,B3,"plant@(-6.000,4.500)",1,r1.20_a120,120,1.2,-6.6,5.539230484541326,True,True,True,10.062821719333614,0.24974388800910674,,0
P2_S3_B3_seed1007,S3,B3,"plant@(-6.000,4.500)",1,r1.00_a180,180,1.0,-7.0,4.5,True,True,True,11.126937983582863,0.26809151499764994,,0
P2_S3_B3_seed1007,S3,B3,"plant@(-6.000,4.500)",1,r1.00_a150,150,1.0,-6.866025403784438,5.0,True,True,True,10.7201005553924,0.25995279700146057,,0
P2_S3_B3_seed1007,S3,B3,"plant@(-6.000,4.500)",1,r1.20_a180,180,1.2,-7.2,4.5,True,True,True,11.157454019179196,0.2647077229921706,,0
P2_S3_B3_seed1007,S3,B3,"plant@(-6.000,4.500)",1,r1.20_a150,150,1.2,-7.039230484541326,5.1,True,True,True,10.547550618129515,0.2581604070146568,,0
P2_S3_B3_seed1007,S3,B3,"plant@(-6.000,4.500)",1,r1.00_a300,300,1.0,-5.5,3.6339745962155616,False,True,False,,0.26227500700042583,path_infeasible_under_safety_checks,0
P2_S3_B3_seed1007,S3,B3,"plant@(-6.000,4.500)",1,r0.80_a300,300,0.8,-5.6,3.8071796769724493,False,True,False,,0.2949599980202038,path_infeasible_under_safety_checks,0
P2_S3_B3_seed1007,S3,B3,"plant@(-6.000,4.500)",1,r1.20_a270,270,1.2,-6.0,3.3,False,True,False,,0.24713609798345715,path_infeasible_under_safety_checks,0
P2_S3_B3_seed1007,S3,B3,"plant@(-6.000,4.500)",1,r1.00_a270,270,1.0,-6.0,3.5,False,True,False,,0.29535801301244646,path_infeasible_under_safety_checks,0
P2_S3_B3_seed1007,S3,B3,"plant@(-6.000,4.500)",1,r0.80_a270,270,0.8,-6.0,3.7,False,True,False,,0.3248318010009825,path_infeasible_under_safety_checks,0
P2_S3_B3_seed1007,S3,B3,"plant@(-6.000,4.500)",1,r1.00_a060,60,1.0,-5.5,5.366025403784438,False,True,False,,0.28382256100303493,path_infeasible_under_safety_checks,0
P2_S3_B3_seed1007,S3,B3,"plant@(-6.000,4.500)",1,r0.80_a060,60,0.8,-5.6,5.192820323027551,False,True,False,,0.28613967800629325,path_infeasible_under_safety_checks,0
P2_S3_B3_seed1007,S3,B3,"plant@(-6.000,4.500)",1,r0.80_a240,240,0.8,-6.4,3.8071796769724493,False,True,False,,0.20410655401065014,path_infeasible_under_safety_checks,0
P2_S3_B3_seed1007,S3,B3,"plant@(-6.000,4.500)",1,r1.00_a240,240,1.0,-6.5,3.6339745962155616,False,True,False,,0.20820540498243645,path_infeasible_under_safety_checks,0
P2_S3_B3_seed1007,S3,B3,"plant@(12.000,2.000)",1,r1.20_a240,240,1.2,11.399999999999999,0.960769515458674,True,True,False,,0.23803020000923425,path_infeasible_under_safety_checks,0
P2_S3_B3_seed1007,S3,B3,"plant@(12.000,2.000)",1,r1.20_a090,90,1.2,12.0,3.2,True,True,False,,0.0993014220148325,path_infeasible_under_safety_checks,0
P2_S3_B3_seed1007,S3,B3,"plant@(12.000,2.000)",1,r0.80_a060,60,0.8,12.4,2.6928203230275507,True,True,False,,0.09911288999137469,path_infeasible_under_safety_checks,0
P2_S3_B3_seed1007,S3,B3,"plant@(12.000,2.000)",1,r1.00_a060,60,1.0,12.5,2.8660254037844384,True,True,False,,0.0947565849928651,path_infeasible_under_safety_checks,0
P2_S3_B3_seed1007,S3,B3,"plant@(12.000,2.000)",1,r1.20_a060,60,1.2,12.6,3.039230484541326,True,True,False,,0.10194603999843821,path_infeasible_under_safety_checks,0
P2_S3_B3_seed1007,S3,B3,"plant@(12.000,2.000)",1,r0.80_a030,30,0.8,12.69282032302755,2.4,True,True,False,,0.0989879560074769,path_infeasible_under_safety_checks,0
P2_S3_B3_seed1007,S3,B3,"plant@(12.000,2.000)",1,r0.80_a330,330,0.8,12.69282032302755,1.5999999999999996,True,True,False,,0.10362155799521133,path_infeasible_under_safety_checks,0
P2_S3_B3_seed1007,S3,B3,"plant@(12.000,2.000)",1,r1.00_a030,30,1.0,12.86602540378444,2.5,True,True,False,,0.09934408898698166,path_infeasible_under_safety_checks,0
P2_S3_B3_seed1007,S3,B3,"plant@(12.000,2.000)",1,r0.80_a000,0,0.8,12.8,2.0,True,True,False,,0.1007212590193376,path_infeasible_under_safety_checks,0
P2_S3_B3_seed1007,S3,B3,"plant@(12.000,2.000)",1,r1.00_a330,330,1.0,12.866025403784437,1.4999999999999996,True,True,False,,0.09874552101246081,path_infeasible_under_safety_checks,0
P2_S3_B3_seed1007,S3,B3,"plant@(12.000,2.000)",1,r1.20_a030,30,1.2,13.039230484541326,2.5999999999999996,True,True,False,,0.09799456901964732,path_infeasible_under_safety_checks,0
P2_S3_B3_seed1007,S3,B3,"plant@(12.000,2.000)",1,r1.00_a000,0,1.0,13.0,2.0,True,True,False,,0.09673193798516877,path_infeasible_under_safety_checks,0
P2_S3_B3_seed1007,S3,B3,"plant@(12.000,2.000)",1,r1.20_a330,330,1.2,13.039230484541326,1.3999999999999995,True,True,False,,0.1009698239795398,path_infeasible_under_safety_checks,0
P2_S3_B3_seed1007,S3,B3,"plant@(12.000,2.000)",1,r1.20_a000,0,1.2,13.2,2.0,True,True,False,,0.10188489701249637,path_infeasible_under_safety_checks,0
P2_S3_B3_seed1007,S3,B3,"plant@(12.000,2.000)",1,r1.20_a180,180,1.2,10.8,2.0,False,True,False,,0.21610158300609328,path_infeasible_under_safety_checks,0
P2_S3_B3_seed1007,S3,B3,"plant@(12.000,2.000)",1,r1.20_a150,150,1.2,10.960769515458674,2.5999999999999996,False,True,False,,0.10869001899845898,path_infeasible_under_safety_checks,0
P2_S3_B3_seed1007,S3,B3,"plant@(12.000,2.000)",1,r1.00_a180,180,1.0,11.0,2.0,False,True,False,,0.24795821600127965,path_infeasible_under_safety_checks,0
P2_S3_B3_seed1007,S3,B3,"plant@(12.000,2.000)",1,r1.00_a150,150,1.0,11.13397459621556,2.5,False,True,False,,0.233902684005443,path_infeasible_under_safety_checks,0
P2_S3_B3_seed1007,S3,B3,"plant@(12.000,2.000)",1,r1.20_a210,210,1.2,10.960769515458674,1.4,False,True,False,,0.23053926901775412,path_infeasible_under_safety_checks,0
P2_S3_B3_seed1007,S3,B3,"plant@(12.000,2.000)",1,r0.80_a180,180,0.8,11.2,2.0,False,True,False,,0.2800829430052545,path_infeasible_under_safety_checks,0
P2_S3_B3_seed1007,S3,B3,"plant@(12.000,2.000)",1,r1.00_a210,210,1.0,11.13397459621556,1.5,False,True,False,,0.24513494802522473,path_infeasible_under_safety_checks,0
P2_S3_B3_seed1007,S3,B3,"plant@(12.000,2.000)",1,r0.80_a150,150,0.8,11.30717967697245,2.4,False,True,False,,0.2345240409777034,path_infeasible_under_safety_checks,0
P2_S3_B3_seed1007,S3,B3,"plant@(12.000,2.000)",1,r1.20_a120,120,1.2,11.4,3.0392304845413265,False,True,False,,0.13364461797755212,path_infeasible_under_safety_checks,0
P2_S3_B3_seed1007,S3,B3,"plant@(12.000,2.000)",1,r0.80_a210,210,0.8,11.30717967697245,1.5999999999999999,False,True,False,,0.23308516497490928,path_infeasible_under_safety_checks,0
P2_S3_B3_seed1007,S3,B3,"plant@(12.000,2.000)",1,r1.00_a120,120,1.0,11.5,2.866025403784439,False,True,False,,0.11839926298125647,path_infeasible_under_safety_checks,0
P2_S3_B3_seed1007,S3,B3,"plant@(12.000,2.000)",1,r0.80_a120,120,0.8,11.6,2.692820323027551,False,True,False,,0.11886361299548298,path_infeasible_under_safety_checks,0
P2_S3_B3_seed1007,S3,B3,"plant@(12.000,2.000)",1,r1.00_a240,240,1.0,11.5,1.1339745962155616,False,True,False,,0.22044897501473315,path_infeasible_under_safety_checks,0
P2_S3_B3_seed1007,S3,B3,"plant@(12.000,2.000)",1,r0.80_a240,240,0.8,11.6,1.3071796769724493,False,True,False,,0.23813196198898368,path_infeasible_under_safety_checks,0
P2_S3_B3_seed1007,S3,B3,"plant@(12.000,2.000)",1,r1.00_a090,90,1.0,12.0,3.0,False,True,False,,0.1026037689880468,path_infeasible_under_safety_checks,0
P2_S3_B3_seed1007,S3,B3,"plant@(12.000,2.000)",1,r0.80_a090,90,0.8,12.0,2.8,False,True,False,,0.10702182201202959,path_infeasible_under_safety_checks,0
P2_S3_B3_seed1007,S3,B3,"plant@(12.000,2.000)",1,r0.80_a270,270,0.8,12.0,1.2,False,True,False,,0.2306985059985891,path_infeasible_under_safety_checks,0
P2_S3_B3_seed1007,S3,B3,"plant@(12.000,2.000)",1,r1.00_a270,270,1.0,12.0,1.0,False,True,False,,0.22734356799628586,path_infeasible_under_safety_checks,0
P2_S3_B3_seed1008,S3,B3,"plant@(2.000,3.000)",1,r1.20_a240,240,1.2,1.3999999999999995,1.960769515458674,True,True,True,2.4021980321074725,0.15708166698459536,,1
P2_S3_B3_seed1008,S3,B3,"plant@(2.000,3.000)",1,r1.20_a210,210,1.2,0.9607695154586737,2.4,True,True,True,2.5982584977119902,0.18711239800904877,,0
P2_S3_B3_seed1008,S3,B3,"plant@(2.000,3.000)",1,r1.00_a240,240,1.0,1.4999999999999996,2.1339745962155616,True,True,True,2.602031634036085,0.17660553799942136,,0
P2_S3_B3_seed1008,S3,B3,"plant@(2.000,3.000)",1,r1.20_a270,270,1.2,1.9999999999999998,1.8,True,True,True,2.6786582306225384,0.18365768299554475,,0
P2_S3_B3_seed1008,S3,B3,"plant@(2.000,3.000)",1,r1.00_a210,210,1.0,1.1339745962155614,2.5,True,True,True,2.74531223429477,0.18033439898863435,,0
P2_S3_B3_seed1008,S3,B3,"plant@(2.000,3.000)",1,r0.80_a240,240,0.8,1.5999999999999996,2.3071796769724493,True,True,True,2.803764317979718,0.1850001270067878,,0
P2_S3_B3_seed1008,S3,B3,"plant@(2.000,3.000)",1,r1.00_a270,270,1.0,1.9999999999999998,2.0,True,True,True,2.816025931651265,0.1816793229954783,,0
P2_S3_B3_seed1008,S3,B3,"plant@(2.000,3.000)",1,r0.80_a210,210,0.8,1.307179676972449,2.5999999999999996,True,True,True,2.9198346466490075,0.19924835799611174,,0
P2_S3_B3_seed1008,S3,B3,"plant@(2.000,3.000)",1,r0.80_a270,270,0.8,1.9999999999999998,2.2,True,True,True,2.96247563771313,0.18283609198988415,,0
P2_S3_B3_seed1008,S3,B3,"plant@(2.000,3.000)",1,r1.20_a180,180,1.2,0.8,3.0,True,True,True,3.1847430226150277,0.19999199800076894,,0
P2_S3_B3_seed1008,S3,B3,"plant@(2.000,3.000)",1,r1.00_a180,180,1.0,1.0,3.0,True,True,True,3.169875174869212,0.20731117500690743,,0
P2_S3_B3_seed1008,S3,B3,"plant@(2.000,3.000)",1,r0.80_a180,180,0.8,1.2,3.0,True,True,True,3.2416304739555724,0.21342399797867984,,0
P2_S3_B3_seed1008,S3,B3,"plant@(2.000,3.000)",1,r1.20_a300,300,1.2,2.6,1.9607695154586737,True,True,True,3.2493641108315225,0.21107752600801177,,0
P2_S3_B3_seed1008,S3,B3,"plant@(2.000,3.000)",1,r1.00_a300,300,1.0,2.5,2.1339745962155616,True,True,True,3.2803082874835803,0.20535932699567638,,0
P2_S3_B3_seed1008,S3,B3,"plant@(2.000,3.000)",1,r0.80_a300,300,0.8,2.4000000000000004,2.3071796769724493,True,True,True,3.3238474265494395,0.2154352219949942,,0
P2_S3_B3_seed1008,S3,B3,"plant@(2.000,3.000)",1,r0.80_a150,150,0.8,1.3071796769724489,3.4,True,True,True,3.697423411089156,0.24144197400892153,,0
P2_S3_B3_seed1008,S3,B3,"plant@(2.000,3.000)",1,r1.00_a150,150,1.0,1.1339745962155612,3.5,True,True,True,3.688042177210573,0.25396255901432596,,0
P2_S3_B3_seed1008,S3,B3,"plant@(2.000,3.000)",1,r1.20_a150,150,1.2,0.9607695154586735,3.5999999999999996,True,True,True,3.7664397493190878,0.25610054199933074,,0
P2_S3_B3_seed1008,S3,B3,"plant@(2.000,3.000)",1,r0.80_a330,330,0.8,2.6928203230275507,2.5999999999999996,True,True,True,3.7670170039224296,0.24483417699229904,,0
P2_S3_B3_seed1008,S3,B3,"plant@(2.000,3.000)",1,r1.00_a330,330,1.0,2.8660254037844384,2.4999999999999996,True,True,True,3.8177101866375125,0.2464573090255726,,0
P2_S3_B3_seed1008,S3,B3,"plant@(2.000,3.000)",1,r1.20_a330,330,1.2,3.039230484541326,2.3999999999999995,True,True,True,3.862814351084195,0.2645091310259886,,0
P2_S3_B3_seed1008,S3,B3,"plant@(2.000,3.000)",1,r0.80_a000,0,0.8,2.8,3.0,True,True,True,4.198710423429075,0.26064710298669524,,0
P2_S3_B3_seed1008,S3,B3,"plant@(2.000,3.000)",1,r1.00_a120,120,1.0,1.5000000000000002,3.866025403784439,True,True,True,4.349087003878647,0.2826556060172152,,0
P2_S3_B3_seed1008,S3,B3,"plant@(2.000,3.000)",1,r1.00_a000,0,1.0,3.0,3.0,True,True,True,4.262439227569819,0.27539507200708613,,0
P2_S3_B3_seed1008,S3,B3,"plant@(2.000,3.000)",1,r1.20_a120,120,1.2,1.4000000000000004,4.039230484541326,True,True,True,4.307100999716338,0.27830047099268995,,0
P2_S3_B3_seed1008,S3,B3,"plant@(2.000,3.000)",1,r0.80_a030,30,0.8,2.692820323027551,3.4,True,True,True,4.6843439254528665,0.2948573949979618,,0
P2_S3_B3_seed1008,S3,B3,"plant@(2.000,3.000)",1,r1.20_a000,0,1.2,3.2,3.0,True,True,True,4.391661197065614,0.2866154930088669,,0
P2_S3_B3_seed1008,S3,B3,"plant@(2.000,3.000)",1,r1.00_a090,90,1.0,2.0,4.0,True,True,True,4.93275588851247,0.3162295819784049,,0
P2_S3_B3_seed1008,S3,B3,"plant@(2.000,3.000)",1,r1.00_a030,30,1.0,2.866025403784439,3.5,True,True,True,4.733839035284139,0.2944910259975586,,0
P2_S3_B3_seed1008,S3,B3,"plant@(2.000,3.000)",1,r1.00_a060,60,1.0,2.5,3.8660254037844384,True,True,True,5.290531886297779,0.3917554240033496,,0
P2_S3_B3_seed1008,S3,B3,"plant@(2.000,3.000)",1,r1.20_a090,90,1.2,2.0,4.2,True,True,True,4.937109901060667,0.32260936399688944,,0
P2_S3_B3_seed1008,S3,B3,"plant@(2.000,3.000)",1,r1.20_a030,30,1.2,3.0392304845413265,3.5999999999999996,True,True,True,4.865006267629385,0.31818234600359574,,0
P2_S3_B3_seed1008,S3,B3,"plant@(-6.000,4.500)",1,r1.20_a330,330,1.2,-4.960769515458674,3.8999999999999995,True,True,True,7.7786912897878375,0.2711443070147652,,0
P2_S3_B3_seed1008,S3,B3,"plant@(-6.000,4.500)",1,r1.20_a000,0,1.2,-4.8,4.5,True,True,True,7.499035933053501,0.26701146899722517,,1
P2_S3_B3_seed1008,S3,B3,"plant@(-6.000,4.500)",1,r1.00_a330,330,1.0,-5.133974596215562,3.9999999999999996,True,True,True,7.967371928005717,0.27565957797924057,,0
P2_S3_B3_seed1008,S3,B3,"plant@(-6.000,4.500)",1,r1.00_a000,0,1.0,-5.0,4.5,True,True,True,7.741200009825955,0.26397822101716883,,0
P2_S3_B3_seed1008,S3,B3,"plant@(-6.000,4.500)",1,r1.20_a300,300,1.2,-5.4,3.460769515458674,True,True,False,,0.26302563899662346,path_infeasible_under_safety_checks,0
P2_S3_B3_seed1008,S3,B3,"plant@(-6.000,4.500)",1,r0.80_a330,330,0.8,-5.307179676972449,4.1,True,True,True,8.02283584172472,0.3000865069916472,,0
P2_S3_B3_seed1008,S3,B3,"plant@(-6.000,4.500)",1,r0.80_a000,0,0.8,-5.2,4.5,True,True,True,7.861927088163996,0.28541760199004784,,0
P2_S3_B3_seed1008,S3,B3,"plant@(-6.000,4.500)",1,r1.20_a030,30,1.2,-4.960769515458674,5.1,True,True,True,7.759571422100919,0.27700185801950283,,0
P2_S3_B3_seed1008,S3,B3,"plant@(-6.000,4.500)",1,r1.00_a030,30,1.0,-5.133974596215562,5.0,True,True,True,8.139981453404344,0.25562497999635525,,0
P2_S3_B3_seed1008,S3,B3,"plant@(-6.000,4.500)",1,r0.80_a030,30,0.8,-5.307179676972449,4.9,True,True,True,8.01229575904147,0.2974132529925555,,0
P2_S3_B3_seed1008,S3,B3,"plant@(-6.000,4.500)",1,r1.20_a060,60,1.2,-5.4,5.539230484541326,True,True,True,8.319400296132509,0.2917507399979513,,0
P2_S3_B3_seed1008,S3,B3,"plant@(-6.000,4.500)",1,r1.20_a240,240,1.2,-6.6000000000000005,3.460769515458674,True,True,False,,0.18115186801878735,path_infeasible_under_safety_checks,0
P2_S3_B3_seed1008,S3,B3,"plant@(-6.000,4.500)",1,r0.80_a210,210,0.8,-6.692820323027551,4.1,True,True,True,11.552453930606083,0.2846951480023563,,0
P2_S3_B3_seed1008,S3,B3,"plant@(-6.000,4.500)",1,r1.00_a210,210,1.0,-6.866025403784438,4.0,True,True,False,,0.17965093400562182,path_infeasible_under_safety_checks,0
P2_S3_B3_seed1008,S3,B3,"plant@(-6.000,4.500)",1,r0.80_a180,180,0.8,-6.8,4.5,True,True,True,11.102618502045415,0.27987039601430297,,0
P2_S3_B3_seed1008,S3,B3,"plant@(-6.000,4.500)",1,r1.00_a120,120,1.0,-6.5,5.366025403784438,True,True,False,,0.24514668600750156,path_infeasible_under_safety_checks,0
P2_S3_B3_seed1008,S3,B3,"plant@(-6.000,4.500)",1,r0.80_a150,150,0.8,-6.692820323027551,4.9,True,True,True,10.890294239830432,0.25933054598863237,,0
P2_S3_B3_seed1008,S3,B3,"plant@(-6.000,4.500)",1,r1.20_a210,210,1.2,-7.039230484541326,3.9,True,True,False,,0.17796119302511215,path_infeasible_under_safety_checks,0
P2_S3_B3_seed1008,S3,B3,"plant@(-6.000,4.500)",1,r1.20_a120,120,1.2,-6.6,5.539230484541326,True,True,True,10.062821719333614,0.23435281999991275,,0
P2_S3_B3_seed1008,S3,B3,"plant@(-6.000,4.500)",1,r1.00_a180,180,1.0,-7.0,4.5,True,True,True,11.126937983582863,0.26664827499189414,,0
P2_S3_B3_seed1008,S3,B3,"plant@(-6.000,4.500)",1,r1.00_a150,150,1.0,-6.866025403784438,5.0,True,True,True,10.7201005553924,0.25127811200218275,,0
P2_S3_B3_seed1008,S3,B3,"plant@(-6.000,4.500)",1,r1.20_a180,180,1.2,-7.2,4.5,True,True,True,11.157454019179196,0.26513849999173544,,0
P2_S3_B3_seed1008,S3,B3,"plant@(-6.000,4.500)",1,r1.20_a150,150,1.2,-7.039230484541326,5.1,True,True,True,10.547550618129515,0.24768039397895336,,0
P2_S3_B3_seed1008,S3,B3,"plant@(-6.000,4.500)",1,r1.00_a300,300,1.0,-5.5,3.6339745962155616,False,True,False,,0.25407998901209794,path_infeasible_under_safety_checks,0
P2_S3_B3_seed1008,S3,B3,"plant@(-6.000,4.500)",1,r0.80_a300,300,0.8,-5.6,3.8071796769724493,False,True,False,,0.29283198999473825,path_infeasible_under_safety_checks,0
P2_S3_B3_seed1008,S3,B3,"plant@(-6.000,4.500)",1,r1.20_a270,270,1.2,-6.0,3.3,False,True,False,,0.27057410599081777,path_infeasible_under_safety_checks,0
P2_S3_B3_seed1008,S3,B3,"plant@(-6.000,4.500)",1,r1.00_a270,270,1.0,-6.0,3.5,False,True,False,,0.269757578993449,path_infeasible_under_safety_checks,0
P2_S3_B3_seed1008,S3,B3,"plant@(-6.000,4.500)",1,r0.80_a270,270,0.8,-6.0,3.7,False,True,False,,0.32287565400474705,path_infeasible_under_safety_checks,0
P2_S3_B3_seed1008,S3,B3,"plant@(-6.000,4.500)",1,r1.00_a060,60,1.0,-5.5,5.366025403784438,False,True,False,,0.2936191069893539,path_infeasible_under_safety_checks,0
P2_S3_B3_seed1008,S3,B3,"plant@(-6.000,4.500)",1,r0.80_a060,60,0.8,-5.6,5.192820323027551,False,True,False,,0.3007574510120321,path_infeasible_under_safety_checks,0
P2_S3_B3_seed1008,S3,B3,"plant@(-6.000,4.500)",1,r0.80_a240,240,0.8,-6.4,3.8071796769724493,False,True,False,,0.21631201199488714,path_infeasible_under_safety_checks,0
P2_S3_B3_seed1008,S3,B3,"plant@(-6.000,4.500)",1,r1.00_a240,240,1.0,-6.5,3.6339745962155616,False,True,False,,0.20900428100139834,path_infeasible_under_safety_checks,0
P2_S3_B3_seed1008,S3,B3,"plant@(12.000,2.000)",1,r1.20_a240,240,1.2,11.399999999999999,0.960769515458674,True,True,False,,0.2251537179981824,path_infeasible_under_safety_checks,0
P2_S3_B3_seed1008,S3,B3,"plant@(12.000,2.000)",1,r1.20_a090,90,1.2,12.0,3.2,True,True,False,,0.09687005099840462,path_infeasible_under_safety_checks,0
P2_S3_B3_seed1008,S3,B3,"plant@(12.000,2.000)",1,r0.80_a060,60,0.8,12.4,2.6928203230275507,True,True,False,,0.09340746601810679,path_infeasible_under_safety_checks,0
P2_S3_B3_seed1008,S3,B3,"plant@(12.000,2.000)",1,r1.00_a060,60,1.0,12.5,2.8660254037844384,True,True,False,,0.10371250999742188,path_infeasible_under_safety_checks,0
P2_S3_B3_seed1008,S3,B3,"plant@(12.000,2.000)",1,r1.20_a060,60,1.2,12.6,3.039230484541326,True,True,False,,0.0957457100157626,path_infeasible_under_safety_checks,0
P2_S3_B3_seed1008,S3,B3,"plant@(12.000,2.000)",1,r0.80_a030,30,0.8,12.69282032302755,2.4,True,True,False,,0.10086978401523083,path_infeasible_under_safety_checks,0
P2_S3_B3_seed1008,S3,B3,"plant@(12.000,2.000)",1,r0.80_a330,330,0.8,12.69282032302755,1.5999999999999996,True,True,False,,0.1019532700011041,path_infeasible_under_safety_checks,0
P2_S3_B3_seed1008,S3,B3,"plant@(12.000,2.000)",1,r0.80_a000,0,0.8,12.8,2.0,True,True,False,,0.10611413398873992,path_infeasible_under_safety_checks,0
P2_S3_B3_seed1008,S3,B3,"plant@(12.000,2.000)",1,r1.00_a030,30,1.0,12.86602540378444,2.5,True,True,False,,0.09935120498994365,path_infeasible_under_safety_checks,0
